Date,Open,High,Low,Close,Adj Close,Volume,SMA7,SMA14,SMA21,EMA50,EMA200,RSI,EMA6,EMA13,MACD,Signal_Line,10_day_SMA,10_day_std,Upper_Band,Lower_Band,ROC7,ROC14,Stochastic14,ATR14,OBV,Williams_%R,CCI,RVI,Momentum
2015-08-17,258.48999,260.505005,257.117004,257.976013,257.976013,21617900.0,263.50799571428576,268.5977107857143,274.39042595238095,269.69691210448224,270.1596326041456,34.91592248804582,261.9455563829031,266.87697507050206,-4.931418687598978,-4.6604275555361045,263.5105988,3.7966482650679887,271.103895330136,255.91730226986405,-2.455472445058145,-8.267690451759263,3.2608901489228175,5.814145785714284,-91495736.0,-96.73910985107719,-106.03149266929572,0.10867210574133837,-23.250976999999978
2015-08-18,257.925995,257.993011,211.078995,211.078995,211.078995,42147200.0,255.03556842857142,263.3020685,270.42147323809525,267.3981702572476,269.5717655633083,2.559722788181034,247.41225313064504,258.9058350604303,-11.493581929785279,-6.93814568028583,258.5187974,17.07273646498319,292.66427032996637,224.3733244700336,-21.934195583642417,-25.993799612645045,0.0,8.84443335714286,-133642936.0,-100.0,-270.8928991714341,0.11944083267746981,-74.138992
2015-08-19,225.671005,237.408997,222.766006,226.684006,226.684006,60869200.0,249.3652825714286,259.3593554285714,267.4259499047619,265.8015363648065,269.1450216870565,23.218008790176967,241.4898968076036,254.302716623226,-12.81281981562239,-8.896370392064684,254.6788972,19.568176321221358,293.8152498424427,215.54254455755728,-14.900741792409256,-19.58194746525645,22.032570314170137,10.43850492857143,-72773736.0,-77.96742968582986,-224.74174935964066,0.13226074689665962,-55.197982999999965
2015-08-20,226.899002,237.365005,226.899002,235.350006,235.350006,32275000.0,245.26099957142856,256.27171328571427,264.93204614285713,264.60735870344155,268.80875287425,32.1490856169067,239.73564229114544,251.59518653419372,-11.859544243048276,-9.884095009059216,251.7668977,20.10849635619714,291.98389041239426,211.54990498760571,-10.879272347131707,-15.517070907032107,35.01653362212573,10.951219785714285,-40498736.0,-64.98346637787427,-173.2088248734301,0.14555884608375885,-43.22699
2015-08-21,235.354996,236.432007,231.723999,232.569,232.569,23173800.0,240.5308577142857,252.91342821428572,262.45199880952384,263.35095247977716,268.4481583182873,29.72457416299936,237.68803020796102,248.87715988645178,-11.189129678490758,-10.319106565536398,247.9851991,19.771025419730883,287.52724993946174,208.44314826053824,-12.462734820984442,-16.816350130898126,31.213235675386727,10.99993457142857,-63672536.0,-68.78676432461327,-142.9276457333304,0.15829411803441254,-47.015991000000014
2015-08-22,232.662003,234.957001,222.703995,230.389999,230.389999,23205900.0,236.07928685714282,250.7272132142857,260.0133790952381,262.0583660688055,268.0694701658665,30.45180924014697,235.6028784342579,246.23613690267297,-10.633258468415079,-10.423823866495958,244.3865983,19.321579730376158,283.0297577607523,205.7434388392477,-11.913927530652296,-11.726958143033741,32.40427070445957,10.502433714285715,-86878436.0,-67.59572929554044,-135.7529843321803,0.16875137361165032,-30.607010000000002
2015-08-23,230.376007,232.705002,225.580002,228.169006,228.169006,18406600.0,231.74528928571428,248.0904987857143,257.42075966666664,260.72937155630336,267.67245062192757,30.76953532140371,233.47891488161278,243.65511820229113,-10.176203320678354,-10.341283684556757,240.79550020000002,18.577560763748924,277.9506217274979,203.64037867250218,-11.735846337214497,-13.925450099012007,28.677397756542952,10.544576285714285,-105285036.0,-71.32260224345704,-116.33952878263813,0.17867402127905768,-36.91400200000001
2015-08-24,228.112,228.139008,210.442993,210.494995,210.494995,59220700.0,224.9622867142857,244.2351412142857,254.05256942857142,258.75939600507576,267.10352071524176,25.276236828161245,226.91208062972342,238.917957744821,-12.005877115097576,-10.896148161403698,235.2770004,18.560639681304817,272.3982797626096,198.15572103739035,-18.405206533678783,-20.408744203846403,0.08633901793573881,11.493862571428568,-164505736.0,-99.91366098206426,-138.5791763559655,0.18989056415257388,-53.975006000000036
2015-08-25,210.067993,226.320999,199.567001,221.608994,221.608994,61089200.0,226.4665722857143,240.75107035714285,251.02356976190475,257.3025174950728,266.6508388573787,58.74003596379888,225.396913021231,236.445248638418,-11.048335617187007,-10.946877313331468,231.28280029999996,16.45678303494833,264.1963663698966,198.3692342301033,4.988653181715217,-18.039763347794217,30.99877938575734,12.955434428571426,-103416536.0,-69.00122061424267,-120.61806439854651,0.20115157811465725,-48.77699200000001
2015-08-26,222.076004,231.182999,220.203995,225.830994,225.830994,31808000.0,226.3447134285714,237.85499800000002,248.35447476190473,256.06834010310916,266.24467124685754,49.12703212906397,225.52093615802215,234.92892654721544,-9.407990389193287,-10.433915005285408,228.0152008,13.41319850565848,254.84159781131697,201.18880378868303,-0.3763000376832968,-15.220970333112623,38.68097059806564,13.367934,-71608536.0,-61.319029401934365,-76.71711122866506,0.211527228466342,-40.54501300000001
2015-08-27,226.050003,228.643005,223.684006,224.768997,224.768997,21905400.0,224.83314071428572,235.04707014285714,245.7921890952381,254.8409148833794,265.8319779707694,37.175469414872005,225.30609639858724,233.47750804047038,-8.17141164188314,-9.679747217484653,224.69449919999997,8.312253522727355,241.3190062454547,208.06999215454525,-4.495860943381491,-14.8860163341344,37.11688722611859,13.469647928571424,-93513936.0,-62.8831127738814,-69.22817972006933,0.22073128865735714,-39.310990000000004
2015-08-28,224.701004,235.218994,220.925995,231.395996,231.395996,31336600.0,224.6655687142857,232.59821321428572,243.49747504761905,253.9215062997175,265.4893313839956,48.699523271025974,227.0460677132766,233.18014917754604,-6.134081464269428,-8.497858633079579,226.72619930000002,6.992790568480158,240.71178043696034,212.7406181630397,-0.5043681660066439,-12.904244919940217,47.43517029681866,14.062861714285713,-62177336.0,-52.56482970318133,-51.53910374400967,0.22792953645132094,-34.28399700000003
2015-08-29,231.548996,233.222,227.330002,229.779999,229.779999,17142500.0,224.5784258571429,230.32885635714283,242.0109507619048,252.97478052325798,265.13401464385635,49.31516070730743,227.82719093805474,232.69441343789663,-4.867222499841887,-7.287646588667016,227.0357986,7.058938183286766,241.15367496657353,212.91792223342645,-0.2647684372792524,-12.147151648190057,48.054009701238854,14.100075714285714,-79319836.0,-51.94599029876114,-43.69817347792072,0.23269527372015864,-31.770995999999997
2015-08-30,229.895004,232.067993,226.246994,228.761002,228.761002,19412600.0,224.66299671428573,228.204143,240.2813314285714,252.02522058116944,264.7720941200369,50.68306179904924,228.09399409861055,232.1324975181971,-4.0385034195865614,-6.2045988656401985,226.3768982,6.480451451944892,239.33780110388977,213.41599529611022,0.25945504623007154,-11.506840536524136,47.90770797153119,14.130217285714284,-98732436.0,-52.09229202846881,-43.656945963152346,0.23480770857714794,-29.745986999999985
2015-08-31,229.113998,231.955994,225.914993,230.056,230.056,20710700.0,227.457426,226.20985635714285,238.6425694761905,251.1636825191628,264.42666034769826,86.28457509551018,228.65456721329326,231.83585501559753,-3.1812878023042686,-5.196828511194889,226.1255982,6.258579956457402,238.6427581129148,213.60843828708522,9.29285990861684,-10.822716684128308,52.18394855305026,14.319717285714287,-78021736.0,-47.81605144694974,-38.58005549273258,0.23318821482767385,-27.92001300000001
2015-09-01,230.255997,231.216003,226.860001,228.121002,228.121002,20575200.0,228.38771285714284,227.42714257142856,236.6299511904762,250.26004798899953,264.0654100158804,68.31686861139518,228.50212000949517,231.30516172765505,-2.803041718159875,-4.398899580183218,225.8986985,6.126536950438067,238.15177240087613,213.64562459912386,2.9385125045962748,8.073757883867133,75.45585333289503,11.27985914285714,-98596936.0,-24.54414666710497,-37.48055352776478,0.2225816006523771,17.042007000000012
2015-09-02,228.026993,230.576996,226.475006,229.283997,229.283997,18760400.0,228.880999,227.61285621428573,234.86366500000003,249.4374577541368,263.7193263042796,61.73135645143523,228.72551343535372,231.01642390941865,-2.2909104740649298,-3.6962365448104553,226.0101976,6.182337964289744,238.37487352857949,213.6455216714205,1.52902085707509,1.1469671133304342,78.62054303184898,9.692143999999997,-79836536.0,-21.379456968151015,-33.59934733465711,0.21035056145716088,2.5999909999999886
2015-09-03,229.324005,229.604996,226.667007,227.182999,227.182999,17482000.0,229.22585642857143,227.02949857142858,233.10666557142858,248.56473388142558,263.3557807589634,57.66058884809585,228.28479502525266,230.46879177950171,-2.1839967542490513,-3.192156614623321,227.678998,2.92112474526645,233.52124749053291,221.8367485094671,1.0739924243199706,-3.4701537250013974,74.91114473167316,9.139071857142854,-97318536.0,-25.08885526832684,-35.71007832934486,0.19755327054406624,-8.167007000000012
2015-09-04,227.214996,230.899994,227.050995,230.298004,230.298004,20962400.0,229.06900042857143,226.86728457142857,231.42180895238099,247.8483915331344,263.0268476568842,45.51619946050256,228.8599975894662,230.44439352528718,-1.584395935820993,-2.656236388355879,228.547899,2.088622150463973,232.72514330092795,224.37065469907205,-0.47450777843191594,-0.9764826782589239,86.19715312970017,9.077714071428568,-76356136.0,-13.802846870299836,-14.119064733175227,0.1848973047282738,-2.2709959999999967
2015-09-05,230.199005,236.143005,229.442993,235.018997,235.018997,20671400.0,229.81742871428568,227.1979272857143,230.1583804761905,247.34527802203107,262.74816257572115,67.0662696631907,230.61971170676156,231.09790830738905,-0.47819660062748426,-1.9302231257797475,229.4666993,2.6938753377998026,234.8544499755996,224.07894862440037,2.2800061027069676,2.0092009288997064,96.9269250954807,8.681071642857138,-55684736.0,-3.0730749045193004,65.42299756295583,0.17184890406594328,4.628998000000024
2015-09-06,234.869995,242.912003,234.681,239.839996,239.839996,25473700.0,231.40014214285716,228.03156942857143,229.26947604761907,247.0509532368534,262.5202206197439,78.92538796696942,233.25407864768684,232.34677797776203,0.9073006699248083,-0.9843818605448957,230.97379920000003,3.7732399202432396,238.5202790404865,223.42731935951355,4.84304313372435,5.115063699755969,92.91266153361815,8.76007185714285,-30211036.0,-7.0873384663818575,218.2287545920231,0.15930147345877924,11.670990000000018
2015-09-07,239.934006,242.106003,238.722,239.847,239.847,21192200.0,232.79885642857144,230.1281412142857,228.40618971428572,246.7684452667807,262.2946164344728,77.4058231678097,235.13777046263345,233.4182382666532,1.719532195980264,-0.08307717503650924,231.81889959999998,4.708733621920498,241.23636684384098,222.40143235615898,4.255920297666654,13.944276917368045,92.92882025936926,7.735642571428564,-9018836.0,-7.071179740630743,207.30047692727854,0.14360079963457362,29.35200500000002
2015-09-08,239.845993,245.781006,239.677994,243.606995,243.606995,26879200.0,235.01114114285716,231.69942700000001,229.9551420952381,246.64446682494616,262.10866995253775,89.32852918599252,237.55754890188103,234.8737749428456,2.6837739590354204,0.8392065363208006,233.2015992,5.918267826205146,245.0381348524103,221.3650635475897,6.78849946485857,9.926492875104165,91.50013658750048,6.260572142857135,17860364.0,-8.499863412499526,200.077477826839,0.12901738767155627,21.998001000000016
2015-09-09,243.414993,244.416,237.820999,238.167999,238.167999,23635700.0,236.2802842857143,232.58064164285716,230.5019989047619,246.3120563220071,261.87045432116923,68.53614944756696,237.73196321562932,235.34437837958197,2.3875848360473526,1.3553326362296514,234.14229890000001,5.881516346329241,245.90533159265848,222.37926620734154,3.8746716370266387,5.462937031575039,69.37033341083621,5.947429071428563,-5775336.0,-30.62966658916379,136.71215024156712,0.11543002792479327,12.337005000000005
2015-09-10,238.335999,241.292999,235.791,238.477005,238.477005,21215500.0,237.8937137142857,233.5597850714286,230.65090361904763,246.0047994074186,261.6376836811576,75.46907590375932,237.94483229687808,235.79189646821314,2.152935828664937,1.6212003670414132,234.98439939999997,5.834101059398507,246.65260151879698,223.31619728120296,4.971325341118503,6.098709422990386,70.61356762223923,5.98621478571428,15440164.0,-29.386432377760777,103.71250307091684,0.10280427303584606,13.708007999999978
2015-09-11,238.328995,241.169006,238.328995,240.106995,240.106995,19224700.0,239.29499814285714,234.18199928571428,231.00985576190473,245.77351296006887,261.4234479728874,73.70812360603769,238.5625930691986,236.40833911561128,2.154253953587329,1.798884895890052,236.1829987,5.488361175480312,247.15972105096063,225.2062763490394,4.259260101967718,3.7645418030483184,71.43860219964628,5.168144214285708,34664864.0,-28.56139780035372,102.87668432652889,0.0925777267462617,8.710999000000015
2015-09-12,239.854996,240.123993,234.753998,235.229004,235.229004,17962600.0,239.32499914285717,234.57121392857147,231.24028457142853,245.36000280477205,261.16280673932636,50.50375933464915,237.61013904942757,236.239862670524,1.3702763789035828,1.6560153902278958,236.77749940000004,4.9539944168619545,246.68548823372396,226.86951056627612,0.08935745734630562,2.371400915533993,46.88414831904118,5.130858285714281,16702264.0,-53.115851680958826,59.09865443550054,0.08445756359644482,5.449005
2015-09-13,235.242004,235.934998,229.332001,230.511993,230.511993,18478800.0,237.99242728571429,234.6962847142857,231.3518553809524,244.77772791046726,260.85782351803954,27.512039179569598,235.58209732101972,235.42159557473485,0.16050174628486502,1.1575108422468856,237.11039879999998,4.307260776336869,245.72492035267373,228.49587724732623,-3.889260822035714,0.7654237324944044,23.14002311384768,5.186715285714281,-1776536.0,-76.85997688615231,-2.5854153098807533,0.07875891854759938,1.750990999999999
2015-09-14,230.608994,232.440002,227.960999,230.643997,230.643997,20997800.0,236.67771257142857,234.7382845,232.3113316666667,244.22346395319406,260.5571884283078,27.94630700331419,234.17121151501408,234.7390814926299,-0.5678699776158282,0.5823839022926478,237.1449981,4.247432123199743,245.6398623463995,228.65013385360052,-3.83703069039846,0.2555886392878262,21.594276390759397,5.075143999999996,19221264.0,-78.40572360924061,-34.72266407047378,0.07678966567747528,0.5879970000000014
2015-09-15,230.492004,259.182007,229.822006,230.304001,230.304001,19177800.0,234.77728485714286,234.894213,232.72537961904766,243.67760266091196,260.2561616877276,11.8716005290688,233.06629422501007,234.10549856511136,-1.0392043401012927,0.04185448816133436,236.6734985,4.742507057192768,246.15851261438553,227.18848438561446,-5.460842370310431,0.9569478394628458,11.706958397072214,6.861143928571427,43464.0,-88.29304160292779,84.64271635148691,0.07602623744799565,2.1829989999999952
2015-09-16,230.25,231.214996,227.401993,229.091003,229.091003,20144200.0,233.48057114285714,234.88042771428573,232.88061814285714,243.10557914479776,259.9460606062577,15.666847920976878,231.93049673215003,233.38914205580974,-1.4586453236597094,-0.45831211577901354,235.5985992,5.1460427647132825,245.89068472942657,225.30651367057342,-3.8111736413421387,-0.08417246843441882,7.4550084576349045,6.840501999999999,-20100736.0,-92.5449915423651,-63.26255703271263,0.07526357333619835,-0.19299399999999878
2015-09-17,229.076004,230.285004,228.925995,229.809998,229.809998,18935400.0,232.2424272857143,235.0680705,233.1206658095238,242.5841838057861,259.6461992867924,18.203769392952125,231.32463995153574,232.87783576212266,-1.5531958105869137,-0.8232733473816469,234.59489900000003,5.2038517658314625,245.00260253166294,224.1871954683371,-3.63431560204305,1.156336086574864,8.586729232182314,6.7277177142857125,-1165336.0,-91.41327076781768,-57.7017049159104,0.07466782274581156,2.626999000000012
2015-09-18,233.520996,234.352997,232.184998,232.975006,232.975006,20242200.0,231.22357171428573,235.25928492857142,233.19585676190476,242.2073533035984,259.38081427896367,26.48381828993317,231.79617310823983,232.8917172246766,-1.0955441164367699,-0.9140302704000214,233.53170010000002,4.134178929839357,241.80005795967872,225.26334224032132,-2.970337869581852,1.1624078166131286,17.536219461703208,6.777289142857141,19076864.0,-82.46378053829679,-10.813583535081696,0.07406578523799344,2.677002000000016
2015-09-19,232.858002,233.205002,231.089005,231.492996,231.492996,12712600.0,230.68985628571428,235.00742771428574,233.27742804761905,241.7871824289475,259.1033235498198,34.12644028027829,231.7095510773142,232.69189990686567,-0.9823488295514835,-0.9368031234505088,232.8641998,3.830120381449678,240.52444056289934,225.20395903710065,-1.5882429192277658,-1.5003046753705649,12.872879791682916,6.4498595000000005,6364264.0,-87.12712020831708,-31.698120075904065,0.07321423863981004,-3.526001000000008
2015-09-20,231.399002,232.365005,230.910004,231.212006,231.212006,14444700.0,230.78985814285713,234.3911427142857,233.39414252380953,241.3724696278123,258.8257980020604,54.773683200534265,231.56739534093873,232.48048649159918,-0.9130911506604491,-0.928899132520489,232.1376999,3.299436657642901,238.7365732152858,225.5388265847142,0.30367747503706355,-3.597394156060614,11.98870774569199,5.965859357142859,-8080436.0,-88.01129225430802,-40.54885572494856,0.07135563379709235,-8.627990000000011
2015-09-21,231.216995,231.216995,226.520996,227.085007,227.085007,19678800.0,230.28143100000003,233.4795717857143,233.25266666666664,240.81217697574124,258.5099692358708,34.28978874893215,230.2867129578134,231.70970370708503,-1.4229907492716336,-1.093596338104204,230.83550110000002,2.1868131130786868,235.2091273261574,226.46187487384265,-1.543066390754589,-5.320889150166572,1.726863262132313,6.0595733571428605,-27759236.0,-98.27313673786769,-88.63256179864776,0.07103498728527076,-12.761993000000018
2015-09-22,226.968994,232.386002,225.117004,230.617996,230.617996,25009300.0,230.32628742857145,232.55178614285714,233.37157114285714,240.412405172771,258.23243716387213,51.08125081912942,230.381365255581,231.55374546321573,-1.1723802076347454,-1.119857627947718,230.3744003,1.5512599030898393,233.47692010617968,227.2718804938203,0.13633935955806759,-5.33194828826652,16.148514650064755,6.142858071428575,-2749936.0,-83.85148534993525,-72.88931702091038,0.06929806269368105,-12.988999000000007
2015-09-23,230.936005,231.835007,229.591003,230.283005,230.283005,17254100.0,230.49657342857145,231.98857228571427,233.41914295238092,240.01517379344665,257.95433336124654,54.36887396567448,230.353262325415,231.3722111113278,-1.0189487859128121,-1.086221347269416,230.35150149999998,1.5506931561854362,233.45288781237085,227.25011518762912,0.5203181200442002,-3.3106857483401897,15.165127095394636,5.832072571428575,-20004036.0,-84.83487290460536,-58.29485539052074,0.06727802845890979,-7.884994000000006
2015-09-24,230.358002,235.649002,230.294998,234.529007,234.529007,25097800.0,231.1707175714286,231.70657242857143,233.76895285714286,239.80002999762522,257.72124553675656,63.74282725674758,231.54633223243928,231.8231819525667,-0.2768497201274158,-0.8164308048887493,230.7400025,2.0412009454338906,234.82240439086777,226.65760060913223,2.0534393808227613,-1.6555046890160265,27.629538150928685,5.822358142857145,5093764.0,-72.37046184907132,-16.649707441068013,0.0651211063181059,-3.947997999999984
2015-09-25,234.362,237.427002,233.684006,235.143997,235.143997,22363600.0,231.48057342857143,231.35207257142858,233.99971442857142,239.6174404683066,257.49659629758486,57.41841200724729,232.57423645174237,232.29758410220003,0.2766523495423314,-0.45206975341172245,231.2240021,2.457664334208999,236.139330768418,226.308673431582,0.9309972933319746,-2.066994341418499,29.434880719077018,5.8868570714285715,27457364.0,-70.56511928092299,12.981111628589609,0.061927564924467944,-4.962997999999999
2015-09-26,235.076004,235.403,233.358002,234.339996,234.339996,13724100.0,231.88728771428572,231.28857200000002,233.96738104761903,239.41048186170636,257.26618236427555,60.21091657806685,233.07873917981595,232.58935723045718,0.48938194935877277,-0.13825251915489076,231.74890140000002,2.5114308867349413,236.7717631734699,226.72603962653014,1.229842824272752,-0.37793298652915686,27.074684244120007,5.6493572857142835,13733264.0,-72.92531575587999,-0.15208033105991192,0.05877076614161773,-0.8890079999999898
2015-09-27,234.139008,234.526001,232.475998,232.757004,232.757004,14179900.0,232.10800171428573,231.44892992857146,233.6300957142857,239.14956116124728,257.0223099427405,55.06790542836678,232.98681484272566,232.6133067689633,0.37350807376236617,0.032334345150861546,232.04360200000002,2.430226462031123,236.90405492406228,227.18314907593776,0.6682170302177096,0.9739237298599059,22.42770975244003,5.324143428571426,-446636.0,-77.57229024755998,-14.504568942989042,0.05575384300739527,2.245011000000005
2015-09-28,232.835999,239.339005,232.466995,239.141998,239.141998,24713000.0,233.830429,232.05593,233.5965241904762,239.14926456668857,256.8443963910714,84.4466580374252,234.7454386019469,233.5459769448257,1.1994616571211907,0.4213767824743046,232.66030120000005,3.314455531616986,239.28921226323402,226.03139013676608,5.309461491660702,3.68446658509824,41.17126894132373,5.4950724999999965,24266364.0,-58.82873105867627,67.94492580226434,0.05352331140904375,8.498000999999988
2015-09-29,239.016006,239.802002,235.927994,236.686996,236.686996,22691300.0,234.697429,232.51185821428572,233.26700042857144,239.05270501505373,256.6438252429016,68.47716722649217,235.30016928710492,233.99469395270773,1.3054753343971868,0.716076299781932,233.1797012,3.5122712692943643,240.20424373858873,226.1551586614113,2.631624636960243,2.7715519366943147,78.78783504090366,3.674644428571422,1575064.0,-21.21216495909634,85.1940456182278,0.0516508966392144,6.382994999999994
2015-09-30,236.639999,237.733994,235.628998,236.059998,236.059998,19743500.0,235.52271371428574,233.00964357142857,233.1666194285714,238.93534395563987,256.43901104147966,67.28088620392522,235.51726320507495,234.2897373880352,1.2275258170397478,0.886559472201204,233.6645004,3.544924820308835,240.75435004061768,226.57465075938234,2.508649303060816,3.0420203799972043,74.51818515739679,3.5526439285714213,-18168436.0,-25.481814842603217,68.28616658760527,0.04973261202863091,6.968995000000007
2015-10-01,236.003998,238.445007,235.615997,237.548996,237.548996,20488800.0,235.95414071428573,233.56242914285713,233.12242852380956,238.88097736914418,256.25105069280823,60.81814876441597,236.09775828933925,234.75534576117306,1.342412528166193,1.0385104908562004,234.7108993,2.8664436719727564,240.44378664394551,228.97801195605447,1.287682508287762,3.3675636688356705,84.65777114848771,3.6576439999999946,2320364.0,-15.342228851512287,92.6767614841499,0.04813635597480305,7.738997999999981
2015-10-02,237.264008,238.541,236.602997,237.292999,237.292999,19677900.0,236.261141,233.87085721428573,232.9884287142857,238.8187037076091,256.0624133625315,57.90133408515431,236.43925563524232,235.11786765243406,1.321387982808261,1.132802988173554,235.37839960000002,2.5692261881724394,240.5168519763449,230.23994722365515,0.9139089355532201,1.8534146963387141,82.91451588893658,3.4715728571428537,-17357536.0,-17.085484111063426,96.88689997396912,0.046822404583307255,4.317993000000001
2015-10-03,237.201996,239.315002,236.944,238.729996,238.729996,16482700.0,236.88828385714285,234.38778578571427,233.1551426190476,238.81522497397737,255.88995149822773,65.42301428515417,237.09375288231593,235.63388598780065,1.4598668945152724,1.24182429028746,236.22309869999998,2.0424194654948953,240.30793763098978,232.13825976901018,1.8733464517085618,3.1262284928914195,92.69999219611749,3.4897874999999954,-874836.0,-7.300007803882501,102.34485151169517,0.04555790111708609,7.236999999999995
2015-10-04,238.531006,238.968002,237.940002,238.259003,238.259003,12999000.0,237.67428371428574,234.8911427142857,233.52404785714285,238.79341234754688,255.7145191748623,70.96801755551604,237.4266814873685,236.00890270382914,1.4177787835393758,1.3004757880380988,236.5960983,2.0392528063004574,240.6746039126009,232.5175926873991,2.363838211287516,3.0478508109998423,89.49268498368211,3.459287428571425,-13873836.0,-10.507315016317897,92.72857312279159,0.044418122275172625,7.046997000000005
2015-10-05,238.147003,240.382996,237.035004,240.382996,240.382996,23335900.0,237.85156914285716,235.84099907142857,233.98780971428573,238.85574896136856,255.5619667054607,57.004182649511044,238.27134277669177,236.6337731747107,1.6375696019810562,1.4128403926857513,237.1199982,2.2831326681810595,241.6862635363621,232.5537328636379,0.5189377066256636,5.855951995985363,100.0,3.3630012142857106,9462064.0,-0.0,113.26077292370067,0.04269926666142541,13.297989000000001
2015-10-06,240.363998,246.934998,240.136002,246.063004,246.063004,27535100.0,239.19099885714286,236.94421392857143,234.7382384285714,239.1383864138639,255.46744966361533,88.79518542891181,240.497531697637,237.98080614975206,2.5167255478849313,1.7808021110854781,238.292299,3.422479638356082,245.13725827671217,231.44733972328785,3.961353246462266,6.697225831413435,94.97235786795372,3.329429642857142,36997164.0,-5.027642132046282,193.0911385611191,0.04254233603435162,15.445008000000001
2015-10-07,246.169998,246.681,242.585007,242.968994,242.968994,22999200.0,240.17799828571427,237.85035599999998,235.39909514285716,239.2886063192026,255.3430869206938,73.74062916380443,241.20366378402645,238.69340441407323,2.510259369953218,2.023954530708058,239.31349799999998,3.095225952704216,245.5039499054084,233.12304609459156,2.926796601938462,5.508868967555816,76.16584134615387,3.4617145714285726,13997964.0,-23.83415865384612,165.10736659654438,0.04249146525291293,12.685989000000006
2015-10-08,243.074997,244.251007,242.179001,242.304001,242.304001,18515300.0,240.8572847142857,238.40571271428573,235.9940476666667,239.40685709099859,255.2133447722292,67.3199100953735,241.51804584573318,239.2092039263485,2.3088419193846903,2.118916993600269,239.62969829999997,3.234152523896764,246.0980033477935,233.16139325220644,2.0016944209690584,3.315152398185011,67.99145673386987,3.226429500000001,-4517336.0,-32.008543266130125,125.74822355062184,0.04289117518335663,7.774993999999992
2015-10-09,242.498001,244.227997,242.121994,243.931,243.931,17353100.0,241.80557057142855,239.0333557857143,236.5157616666667,239.58427445997904,255.10108263519209,71.98305761567117,242.20746131838087,239.88374622258442,2.3237150957964445,2.187183027665661,240.35409869999998,3.3121296107094222,246.97835792141882,233.72983947858114,2.797385943948562,3.7368604396054383,79.23695481677746,3.10950142857143,12835764.0,-20.763045183222548,122.5411941059082,0.04425210115035671,8.787002999999999
2015-10-10,243.740005,245.319,243.074005,244.940994,244.940994,15912700.0,242.69285599999998,239.79056992857141,237.1561425238095,239.79434189292104,254.9999872258867,71.16761718193521,242.98847065598633,240.60621019078667,2.382260465199664,2.2522088401769955,241.2421983,3.2222304507464608,247.68665920149294,234.79773739850708,2.6016831165196304,4.523768106576214,86.21783531562707,3.12378692857143,28748464.0,-13.782164684372935,127.77993704582782,0.04576091593822027,10.600997999999976
2015-10-11,244.742004,247.242996,244.151993,247.050003,247.050003,16827300.0,243.94871314285714,240.8114984285714,237.9103328571429,240.0788776226104,254.92088290523114,76.95136662528664,244.14890846856167,241.52675202067428,2.6221564478873916,2.3755247094137943,242.192299,3.4076525074319837,249.00760401486397,235.376993985136,3.6896821900996524,6.140738518871814,98.69387529142695,3.1981440714285725,45575764.0,-1.3061247085730516,140.5957945993821,0.04713668237201571,14.292999000000009
2015-10-12,246.875,247.453995,245.179001,245.307999,245.307999,17388300.0,244.65228499999998,241.25192707142855,238.7780943809524,240.28394120603744,254.82523231910946,65.46115948768056,244.48007719182976,242.06693016057798,2.413147031251782,2.3880654833597905,242.993799,3.0512162238590097,249.09623144771803,236.89136655228197,2.048815050129421,2.578384830589228,81.87196855414237,2.869785785714287,28187464.0,-18.128031445857626,120.47394068380946,0.04790793326696903,6.166000999999994
2015-10-13,245.199997,250.235992,243.757004,249.507996,249.507996,28198500.0,245.14442671428574,242.16771278571426,239.67761819047624,240.6456688450164,254.77232449503873,61.92285792641043,245.91662542273554,243.1299395662097,2.7866858565258212,2.520938941081801,244.07159899999996,3.2732502048958922,250.61809940979174,237.5250985902082,1.4000446812394378,5.416858643133905,95.02054549266249,3.05585578571429,56385964.0,-4.979454507337505,131.89607224857295,0.04882661959980645,12.820999999999998
2015-10-14,249.492996,254.274994,248.903,251.988998,251.988998,27462600.0,246.43299871428573,243.30549850000003,240.71123690476193,241.09050528246672,254.74462970404332,82.60085768409095,247.65158901623965,244.3955193424655,3.2560696737741637,2.765982518645922,245.44459849999998,3.439560057956959,252.3237186159139,238.56547838408608,3.7124094936986074,6.747860770548682,87.74855904634111,3.28921278571429,83848564.0,-12.251440953658888,166.11737722297832,0.05012673343009474,15.929000000000002
2015-10-15,252.106995,255.962006,252.046005,254.320007,254.320007,25223500.0,248.149571,244.50342785714287,241.6536654761905,241.6093092713896,254.74040460251058,88.76127466723574,249.55685129731404,245.81330329354188,3.743548003772162,3.0918376803546685,246.83829959999997,3.946928329488693,254.73215625897737,238.94444294102257,4.9590621493699585,7.060021840715343,91.51816603835456,3.3709269285714316,109072064.0,-8.481833961645439,172.50850013117494,0.051884926308795036,16.771011000000016
2015-10-16,254.296005,266.13501,253.925995,262.868988,262.868988,35901500.0,250.85499785714288,246.3302842142857,242.97390314285718,242.44302216270768,254.82128602935126,92.23082548047904,253.3603189266529,248.24982968017878,5.110489246474117,3.7647215357278183,248.51889799999998,6.397412381691403,261.31372276338277,235.7240732366172,7.763665954716699,10.778231598817625,88.811548487017,4.104570642857147,144973564.0,-11.188451512982994,227.0003121958953,0.055024900158539086,25.575988999999993
